Name,lat,long,depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume
uiaomu,-12.823669,45.212026,19.013672,40.4803,16.3385,19.4821,7.28769,130.828,235.198,280.8113
uibdxo,-12.586799,44.932071,33.878906,39.0064,21.3881,31.9414,-6.57346,99.5761,255.681,1626.758
uibwri,-12.781384,45.26109,40.216797,15.2758,2.49598,5.18745,-39.1006,126.938,195.936,121.6811
uiclcv,-12.816251,45.378374,21.260742,20.918,4.4868,8.39826,-35.7879,97.5488,97.535,49.64786
uidbby,-12.801055,45.212084,17.630859,59.9251,16.4695,17.0849,15.9897,143.534,241.159,276.6605
uidviz,-12.758871,45.307215,37.451172,17.4288,5.63794,6.92968,-55.5284,136.092,65.072,210.815
uidvvp,-12.809877,45.370466,28.923828,12.7146,3.16945,6.33153,-34.196,119.702,122.702,130.6299
uidwun,-12.651445,45.301691,34.685547,34.591,5.57838,15.6159,-17.8978,168.136,199.336,193.9451
uiehmm,-12.886102,45.321343,30.537109,22.2546,2.83686,4.24198,-10.4082,146.383,302.117,40.24759
uietzj,-12.85248,45.49713,22.931641,14.7572,3.17704,6.16803,-69.5308,80.649,213.561,136.79
uiexzp,-12.821963,45.411486,15.959961,13.191,2.46643,3.71605,-67.8772,58.2079,214.097,24.53505
uifapz,-12.846546,45.330068,22.701172,80.4904,20.9867,33.4353,-6.01243,99.6103,283.516,316.9377
uifbbb,-12.705057,45.258391,40.677734,17.4564,5.58618,7.42702,-38.5872,141.813,238.283,104.7569
uifjuf,-13.006328,45.368648,2.535156,46.1808,14.4079,25.7395,-11.9295,139.631,175.328,485.516
uifkml,-12.815291,45.25525,19.474609,19.7119,8.31551,15.4095,29.8834,135.084,220.762,264.3218
uifmyd,-12.948567,45.482585,1.267578,47.5039,18.0311,26.0591,-27.1633,157.778,207.867,421.1178
uifxlt,-12.720574,45.245398,37.335938,6.12469,1.84418,2.15442,-10.8714,133.335,145.328,30.09083
uifxsn,-12.913835,45.414206,2.131836,21.8158,3.46024,7.17725,-70.2566,169.253,115.008,59.30655
uigjmz,-12.818597,45.525979,14.865234,26.6766,6.68732,11.5294,-58.3401,122.057,230.441,223.2343
uiguui,-12.905871,45.312658,34.685547,34.9468,13.1359,19.1974,-4.09237,76.3879,116.947,164.6974
uigxsi,-12.682292,45.195115,42.521484,17.9755,3.49249,4.41811,-22.556,141.487,215.513,89.74446
uigyci,-12.797827,45.351049,34.858398,13.6452,2.07122,2.54282,-28.6997,171.069,264.849,38.37451
uihfnx,-12.814277,45.466942,5.761719,31.389,9.82644,13.3966,-49.9764,124.066,98.3793,755.7629
uiiitw,-12.702971,45.27351,32.78418,7.18325,2.73566,5.89751,61.9445,114.861,319.574,39.67342
uiittm,-12.888291,45.356631,33.014648,8.84825,2.19383,3.13847,-15.9737,158.473,275.628,45.47346
uiiykf,-12.831696,45.325059,23.219727,3.35478,1.2357,2.6195,-1.09483,120.552,216.156,17.12088
uijfyy,-12.793638,45.378417,33.821289,13.3367,3.13817,4.19019,-60.2871,91.78,280.576,84.27968
uijkdt,-12.788658,45.360427,33.648438,8.88299,3.42593,5.80663,-16.261,142.876,324.937,119.7733
uijoxc,-12.787168,45.321553,35.607422,13.7825,3.04641,3.69368,-21.8979,138.41,285.232,52.83348
uijptz,-12.752379,45.247481,42.00293,18.4875,5.75208,9.18794,4.11743,147.931,347.938,65.77096
uijqbi,-12.872665,45.31633,33.360352,14.8595,3.14267,5.13651,-3.90503,139.483,283.934,39.61202
uijske,-12.871249,45.314893,34.858398,13.8786,2.42597,3.79583,-9.4219,134.874,261.019,80.58398
uijtxo,-12.912329,45.362346,33.245117,11.9717,2.46774,3.56022,-20.0771,158.54,274.186,61.59362
uikdiz,-13.089945,44.930221,28.347656,42.0241,23.5199,39.9186,-0.418472,100.383,282.334,1766.379
uikdqr,-12.693922,45.339022,54.966797,10.3728,3.20205,4.51463,-10.0212,130.211,296.947,176.4257
uikkim,-13.040511,45.541546,31.574219,32.9758,17.9979,27.0083,-24.3219,141.731,285.81,907.6467
uikodp,-12.79911,45.287688,39.352539,6.09753,2.34082,2.49818,-10.7206,136.349,283.186,53.80188
uildbj,-12.928863,45.546007,40.216797,26.7971,6.13979,9.22035,-16.8361,141.705,322.301,281.7426
uildqf,-12.721776,45.160462,44.595703,19.637,4.12326,11.2948,-7.12252,143.322,277.205,110.4376
uilhgd,-12.749602,45.269083,34.858398,8.29964,2.78688,2.9447,-2.83843,146.202,219.853,54.55557
uillxg,-12.780127,45.334526,36.183594,11.7117,2.79844,6.70737,-40.0317,144.197,283.403,64.45205
uilneq,-12.849434,45.361748,21.087891,14.0029,3.17682,4.58578,-28.8438,77.0639,224.386,44.88979
uilnyg,-12.591909,45.224127,6.798828,29.1846,11.9667,15.3304,20.5008,168.353,37.3821,291.1637
uilslo,-12.865784,45.41573,33.821289,6.97292,3.00736,4.64246,-20.3087,146.257,260.079,87.73819
uilvtp,-12.804275,45.399277,31.689453,15.7951,3.27503,5.56971,-35.465,99.5613,110.695,108.3127
uilwti,-12.772361,45.338142,32.899414,7.28606,2.87488,3.15564,-15.2485,130.556,216.523,95.84735
uimnub,-12.756735,45.299301,40.389648,12.6682,3.05613,3.89236,-15.1519,147.722,174.004,46.79073
uimoud,-12.776131,45.47708,1.498047,52.5302,13.0963,22.3289,-32.9652,60.6997,131.344,271.3355
uimufa,-12.823218,45.326517,26.561523,4.20108,1.62349,2.09051,-23.5522,149.296,225.253,23.63011
uindzp,-12.838229,45.419379,16.248047,22.0329,10.239,16.2737,-28.5913,61.123,66.4353,88.98458
uinfjy,-12.905142,45.301855,35.895508,10.5224,3.39955,5.43319,-8.97854,162.972,269.205,59.99573
uinfxo,-12.97161,45.321883,31.516602,29.0469,3.59326,11.6679,-13.9935,147.353,274.635,61.02002
uinkcw,-12.965648,45.580544,37.220703,22.2645,8.46505,10.2421,-24.6496,140.216,122.587,475.7237
uinmkx,-12.876223,45.328566,28.347656,6.34288,2.06287,2.5283,-18.184,156.398,262.907,35.40417
uinzfg,-12.747231,45.166151,39.294922,30.6276,9.00819,12.3247,-19.132,106.719,215.112,575.0412
uiolzg,-12.828953,45.368269,34.051758,7.15402,2.34893,6.0533,-25.8762,146.742,314.814,61.5477
uiomlm,-12.871237,45.309131,34.512695,8.48281,2.2975,3.12923,-11.8943,153.261,262.74,61.596
uionhj,-12.833207,44.969691,3.370605,14.5458,2.56503,10.2444,69.6901,132.693,105.696,1.389805
uiosbn,-12.826788,45.344511,32.150391,15.3091,2.41971,2.9097,-19.4737,129.908,264.48,101.8529
uioztf,-12.845965,45.397041,30.133789,5.22412,2.51342,2.99993,-25.2406,144.172,251.936,65.03823
uipfha,-12.841742,45.407131,21.030273,24.9556,7.43047,10.1368,-32.5252,79.8524,260.79,75.76887
uipiwy,-12.88056,45.378973,30.998047,10.6548,2.80896,3.57175,-21.7818,152.617,281.274,76.29677
uipqvf,-12.798565,45.367608,38.603516,6.6087,2.24571,3.38339,-8.21838,149.415,287.509,85.48161
uipzjq,-12.925797,45.384651,39.986328,15.4968,2.51368,4.27445,-17.7432,155.958,277.217,138.8006
uiqalz,-12.882479,45.278857,36.010742,8.20864,2.63635,3.28027,-18.9128,156.339,166.158,59.5633
uiqhiq,-12.758117,45.2849,39.352539,9.45706,2.3111,2.5311,-16.907,133.747,295.271,41.53343
uiqjlq,-12.753332,45.364816,39.064453,6.41653,3.16286,3.71724,-50.8845,131.024,88.8612,74.20226
uiqmku,-12.780907,45.372681,36.010742,11.8812,2.47892,2.97777,-22.9267,133.429,260.429,90.28238
uiqocm,-12.926033,45.543129,37.912109,12.4105,4.15631,7.3114,-35.7629,151.032,287.434,157.2244
uiqqyb,-12.875518,45.329288,28.981445,20.033,3.94626,5.03284,-12.2599,146.883,236.854,75.42295
uiqvcv,-12.889637,45.322056,34.282227,8.7652,2.56523,3.49178,-15.3791,152.842,260.27,56.87583
uiqvuo,-12.942999,45.548871,39.755859,18.1712,3.54038,6.25428,-26.5282,157.14,292.117,408.0378
uiqwsp,-12.798469,45.318649,36.298828,3.25066,2.30313,2.87725,1.50025,107.429,262.874,25.45497
uiqyum,-12.92145,45.328472,36.183594,11.1707,2.70326,3.7022,-13.0846,143.239,295.831,72.30843
uirzul,-12.86985,45.322098,32.208008,8.35551,2.61194,3.2263,-13.5607,152.468,264.137,63.03124
uisfit,-12.829715,45.399231,26.158203,33.3264,8.64231,11.5789,-20.3861,97.1412,89.3949,248.8142
uisfvv,-12.790457,45.212831,22.643555,21.758,7.73377,13.8658,69.2546,55.1146,227.752,63.11646
uisird,-12.751765,45.288514,39.871094,6.98377,2.41231,2.92453,-2.10275,131.262,238.951,60.09312
uisnox,-12.834528,45.327933,36.125977,7.42073,2.54717,4.78922,-7.46443,128.184,302.038,28.43195
uisvxl,-12.931699,45.554648,38.603516,18.3268,3.5916,6.8624,-33.3097,155.752,286.133,592.1257
uiswlo,-12.919368,45.347925,37.508789,10.8582,2.25343,3.51824,-17.83,157.469,274.304,59.64686
uisxrv,-12.845918,45.371117,38.891602,8.4122,2.3065,3.94687,-5.59773,160.144,281.644,70.08508
uitdse,-12.840296,45.38841,38.200195,13.245,3.09603,5.5132,-11.7463,141.678,309.712,66.66037
uithnr,-12.772987,45.298545,38.833984,12.396,3.03487,5.36363,-32.9742,132.286,132.285,53.64343
uitiam,-12.894714,45.390471,33.302734,18.0622,2.7965,4.54138,-18.5805,133.278,268.474,96.55155
uitmlt,-12.760978,45.300731,29.09668,8.40794,1.81555,4.74536,-18.787,136.06,274.119,20.25492
uitptf,-12.792767,45.295622,40.447266,44.8459,12.6054,14.798,-3.34896,77.626,35.7088,341.6537
uitrjd,-12.948659,45.554627,38.142578,13.9269,3.48485,6.71241,-30.9909,158.02,285.345,374.746
uiuhct,-12.783624,45.31652,27.944336,5.52003,1.45901,2.27436,-25.425,135.962,223.168,19.15927
uiuhwp,-13.039021,45.482452,37.451172,21.6757,9.7016,12.143,-29.196,132.739,199.636,359.6582
uiujme,-12.804151,45.333037,35.376953,11.4289,2.48426,4.25171,-20.4997,141.377,271.614,133.8604
uiuotd,-12.79622,45.258895,41.196289,9.92186,2.33679,3.06067,-11.4265,151.993,272.035,68.73489
uiurly,-12.933037,45.147633,39.813477,13.9927,4.36301,5.62885,-22.6022,68.7909,162.132,73.0289
uiuwnd,-12.874942,45.39915,35.146484,12.7855,4.12452,7.06189,-27.7448,135.993,303.108,87.30652
uiuzsm,-12.338657,45.122709,22.816406,55.8514,8.66177,25.6429,9.23165,140.967,193.504,1900.48
uivbxu,-12.806295,45.345272,32.092773,25.8685,9.07611,9.74279,-20.5352,7.57563,21.4414,52.78957
uivibt,-12.807947,45.144384,13.136719,36.1667,13.7336,22.6165,-9.30038,8.30799,102.355,517.69
uivtvv,-12.815541,45.376215,37.912109,9.35343,3.46439,4.39494,-6.17141,87.257,258.081,113.3745
uiwbjn,-12.727959,45.402294,53.814453,12.5819,3.33091,4.05984,-23.5657,132.587,120.466,149.6919
uiwrty,-12.764316,45.215057,39.064453,18.4803,3.36192,7.53066,-0.356251,110.592,258.779,108.9171
uixbxk,-12.755172,45.233077,35.549805,8.12281,2.03739,2.93753,-18.5914,130.475,147.406,22.84173
uixyju,-12.803303,45.266078,21.260742,13.1986,4.19876,8.87825,-25.8371,57.7556,85.1822,30.66659
uiyach,-12.597513,45.20397,5.876953,49.3764,17.9131,36.476,8.3,145.962,259.852,356.125
uiynmz,-12.785198,45.401471,23.680664,15.8592,3.13572,5.94664,-35.6119,101.412,112.536,56.87958
uiynzm,-12.934526,45.554644,35.837891,24.3439,6.23023,9.43815,-23.0592,141.256,305.492,215.2434
uiyrrf,-12.821123,45.338762,31.228516,19.5794,2.40699,3.76268,-27.94,86.5213,156.843,29.2833
uiyvji,-12.885497,45.373922,27.483398,15.6113,3.83027,10.6152,-18.5152,103.642,193.744,51.15694
uiyvvl,-12.882665,45.371047,33.129883,10.2706,2.21569,3.47726,-16.6468,158.876,276.541,55.98435
uiyyhd,-12.772238,45.279109,39.352539,5.56884,1.8199,2.0546,-10.0317,128.711,242.877,33.21518
uizaaa,-12.825354,45.334433,26.503906,91.4345,27.7664,46.1409,-4.13693,110.596,265.638,4180.341
uizdyj,-12.769969,45.215043,39.755859,13.8053,5.58732,5.83508,-17.2003,120.655,120.97,99.11668
uizjzk,-12.903873,45.375328,32.438477,11.1574,2.34221,3.64495,-14.7023,161.274,268.981,47.57854
uizoqy,-12.813927,45.276854,40.792969,31.1535,12.7682,21.4155,-21.2444,98.1099,96.4109,220.8122
ujabhy,-12.64595,45.382293,54.505859,16.0094,4.22574,5.97275,-16.2442,151.495,304.282,226.0051
ujacsg,-12.776675,45.377009,36.356445,18.9458,5.47484,10.4673,-2.43988,146.117,286.111,70.74169
ujdhyt,-12.740795,45.138095,28.174805,14.4763,4.54914,9.49747,-2.87215,106.286,353.907,22.16768
ujdpia,-12.741917,45.310131,36.759766,7.69677,3.27538,5.82776,-21.3241,119.21,143.245,153.5037
ujdwah,-12.768832,45.340309,36.644531,10.6969,2.65156,3.11378,-26.3607,134.101,117.097,100.1653
ujdywe,-12.863615,45.387647,9.103516,28.8844,10.3391,12.0203,-22.1994,110.82,237.146,333.0466
ujecel,-12.80053,45.290564,36.356445,13.0639,3.95662,4.55848,-2.62154,139.321,323.324,65.86222
ujedyk,-12.825431,45.374757,0.691406,33.9324,14.2867,17.8571,-19.0539,108.421,252.776,4233.219
ujeihu,-12.825903,45.260265,28.866211,21.024,14.5867,18.7807,46.4287,98.0241,282.868,66.40245
ujennt,-12.895398,45.378225,32.438477,19.1175,4.24952,5.85484,-12.7609,143.913,285.982,58.80596
ujfclq,-12.728415,45.274891,37.739258,6.73517,1.83539,2.53877,-13.8999,132.585,322.954,41.21241
ujfdry,-12.865095,45.426534,5.300781,32.8986,5.30492,14.8963,-35.408,115.771,216.402,263.1969
ujfrev,-12.988186,44.930596,32.957031,43.1539,23.5379,32.1181,-1.00246,87.7053,117.66,1578.094
ujhecl,-12.812032,45.389903,21.836914,19.3762,6.06272,7.50572,-26.3373,89.9932,271.779,49.54301
ujhnps,-12.815767,45.523103,14.173828,32.4977,6.71173,16.1669,-61.1663,86.671,194.84,170.8725
ujimbg,-12.838883,45.388413,36.817383,3.51642,1.97908,2.55213,-5.5255,173.992,307.569,31.96552
ujivmg,-12.835378,45.404982,26.849609,4.11481,2.06746,2.95799,13.1959,37.7975,81.271,42.45755
ujixwv,-12.735018,45.397962,24.199219,31.5857,15.1438,18.5427,-38.4291,63.5798,73.2457,1995.954
ujiyqd,-12.73891,45.229518,37.681641,20.264,3.46148,11.1019,5.01688,141.484,3.02785,152.6029
ujjfdo,-12.800876,45.142964,6.107422,33.8207,16.1768,30.1154,32.4462,250.293,310.39,57.85025
ujjlib,-12.751053,45.286356,34.282227,8.88206,2.86739,4.68046,-8.30184,118.799,175.395,16.69164
ujkpql,-12.870581,45.33434,27.425781,20.113,7.07287,13.3021,-3.52374,172.634,342.592,90.16449
ujktih,-12.956677,45.277967,38.603516,20.6104,4.18677,5.67049,-3.68835,99.7128,191.702,143.876
ujkyha,-12.845366,45.464014,13.367188,39.9918,10.4431,15.6114,-22.0087,110.616,207.783,1726.454
ujlknq,-12.765294,45.338156,33.821289,6.9057,2.20315,2.60981,-11.7114,149.947,286.813,74.02015
ujlpvf,-12.968181,45.375926,29.154297,35.7207,12.1511,20.9064,-32.5898,136.497,245.446,101.7866
ujmhpd,-12.826036,45.32219,26.331055,4.14784,1.9495,2.22263,60.7543,60.4292,58.9211,15.37674
ujmtwl,-12.814747,45.330855,30.018555,3.31552,1.68927,2.48642,-32.3176,164.722,262.63,22.64676
ujnath,-12.773075,45.34174,37.451172,8.94049,2.71824,3.10189,-20.6806,140.02,183.452,110.647
ujnbim,-12.928581,45.361594,32.380859,35.3416,3.41165,11.8993,-12.4789,139.152,190.436,162.6181
ujogkm,-12.804562,45.201275,20.799805,26.5201,11.9142,17.0126,-36.7989,147.125,251.217,9.027167
ujolyu,-12.897471,45.353011,31.919922,18.3673,5.09276,13.2095,-47.5575,175.725,58.5502,90.26087
ujqdkv,-12.800725,45.389923,1.44043,48.0929,20.8347,41.105,2.4625,35.7466,91.9586,49.28535
ujqghe,-12.736901,45.27775,41.311523,6.87759,2.14752,2.54132,-21.4863,133.227,137.948,38.21383
ujqyyj,-12.795732,45.364733,40.677734,14.0763,3.75071,4.50996,-0.168163,154.653,315.765,112.0088
ujspoy,-12.826193,45.405718,27.137695,2.96899,1.85439,2.63938,-11.6543,121.164,247.65,22.86686
ujtqsi,-12.817703,45.399973,21.836914,16.8012,6.20207,6.8668,-25.2625,90.4702,150.294,54.69227
ujugdt,-12.757957,45.215793,18.149414,30.2661,13.1447,22.5617,16.4534,71.9772,39.2025,16.04946
ujuiec,-12.938588,45.42641,17.285156,53.0901,20.5148,44.5531,-6.75833,113.126,282.037,502.8876
ujvicx,-12.753009,45.215086,31.228516,60.9301,12.5537,20.7691,-15.8495,131.173,229.443,253.6488
ujvkwp,-12.832297,45.275372,19.244141,45.1584,22.3609,33.8497,-0.467691,86.0359,95.468,111.595
ujvljn,-12.818981,45.327966,38.084961,6.89278,2.8698,5.09938,-31.0118,116.205,122.027,56.39855
ujvost,-12.74544,45.305084,37.969727,7.44261,2.29425,3.00444,-3.1004,132.925,255.398,70.80941
ujwbgv,-12.8425,45.438094,17.285156,37.9303,8.20048,15.0317,-20.2654,110.056,198.421,1342.459
ujwuzs,-12.655513,45.225407,57.386719,50.3802,12.2565,18.5923,-26.7659,110.929,211.579,3580.095
ujxlay,-12.766489,45.237368,38.891602,12.902,2.32126,2.7991,-13.2908,125.557,177.49,38.64372
ujxmzp,-12.946032,45.002793,31.804688,33.708,10.5745,14.7732,-14.8593,66.1353,165.639,737.2456
ujxvha,-12.797694,45.286251,38.776367,6.55019,2.51829,2.56862,-7.38081,133.691,195.511,60.13464
ujxxgg,-12.790166,45.413702,43.212891,34.1444,6.83285,16.4435,-3.05406,130.433,170.566,307.0264
ujycho,-12.766087,45.383508,43.789062,31.0651,17.9279,18.2702,-37.0667,70.8904,86.1676,679.232
ujyjhv,-12.833281,45.418667,24.833008,3.86709,1.93809,2.76057,9.10026,49.178,68.1875,21.63631
ujyphq,-12.826927,45.422278,23.853516,14.1419,4.28535,9.86655,-25.5774,128.662,206.672,60.70385
ujzzoh,-12.886534,45.615201,21.087891,21.4072,5.36687,7.30774,-47.3707,128.108,254.2,396.3477
ukaakd,-12.691129,45.3563,53.353516,27.221,3.52171,6.08231,-28.1262,126.264,151.17,281.2949
ukaemn,-12.869037,45.272406,36.068359,26.5822,7.08923,12.7598,-10.9197,66.9003,165.583,125.2119
ukajfb,-12.736097,45.235283,41.138672,19.1184,3.69113,3.93592,-25.9756,126.026,314.401,99.8853
ukbago,-12.883221,45.295421,38.373047,31.6399,10.0539,15.3443,-37.9187,63.08,112.324,127.1018
ukbgqg,-12.739035,45.284224,40.908203,12.2662,3.33991,4.34595,-6.66875,146.91,241.919,102.5774
ukbhtx,-12.816274,45.391335,24.717773,11.2345,2.83861,6.02215,-28.9068,12.8126,59.6804,32.8468
ukbnlm,-12.804151,45.333037,23.162109,31.3853,8.84084,14.5957,-9.72991,67.5795,168.257,584.5112
ukbotr,-12.763673,45.241694,36.47168,13.8238,2.20404,3.86843,-22.3593,123.966,165.024,32.06985
ukbrod,-12.713583,45.278523,34.224609,25.382,7.64309,12.6187,-4.90599,108.697,203.879,193.7832
ukcghb,-12.883707,45.615204,30.076172,10.5351,4.39359,7.07723,-65.0719,126.49,74.7349,220.6371
ukckew,-12.812019,45.216016,13.626465,31.2292,15.9861,19.5447,-42.7913,63.687,87.1038,5.974011
ukcrrp,-12.86265,45.260178,40.15918,14.7761,5.25221,7.83083,-49.9287,56.4405,137.767,55.73951
ukczib,-12.813271,45.300616,36.702148,14.7931,5.48617,8.04458,-45.0482,87.3648,269.919,66.6564
ukdoiy,-12.853026,45.394148,40.274414,13.1551,2.99309,3.22679,-5.0906,120.784,238.508,48.27234
ukdtpm,-12.70425,45.215929,39.006836,15.1732,2.43009,4.83199,-11.6199,122.318,340.487,49.65551
ukeczd,-12.840291,45.38553,31.401367,17.4334,2.26776,2.70394,-15.1998,124.978,240.538,41.79839
ukelvh,-12.799183,45.322247,36.241211,4.21662,2.39494,3.1621,-2.01563,133.609,260.575,39.68642
ukfaag,-12.685251,45.249802,35.607422,28.8772,17.1666,21.5691,-28.7371,91.9927,271.265,361.2105
ukffgh,-12.846011,45.424406,37.163086,9.71296,2.53973,4.13909,5.91604,27.7745,69.2652,73.02015
ukflmc,-12.806895,45.29271,36.759766,10.8256,2.85245,4.58188,-5.09134,114.582,204.526,133.5881
ukfqgp,-12.847393,45.40568,37.163086,7.28196,2.63142,4.42525,-20.0359,140.888,270.64,61.85391
ukfsyj,-12.848023,45.363191,33.878906,93.4788,19.2709,23.5614,-2.01153,102.608,344.107,677.3693
ukfwrq,-12.78639,45.287716,32.78418,5.57956,2.70539,3.60988,-8.10223,131.959,235.666,16.42256
ukfzqi,-12.854477,45.41575,41.081055,3.4551,2.8255,3.36094,18.6933,353.514,57.1635,55.47023
ukgtzk,-12.795054,45.379854,34.512695,4.40964,2.14038,2.73386,-8.68951,118.602,266.919,30.52266
ukhcme,-12.809844,45.353186,34.916016,7.81127,2.6426,3.82208,-14.1516,119.081,168.57,34.84835
ukhdwr,-12.86436,45.409971,6.049805,34.3411,11.74,21.407,-4.3342,136.667,328.685,51.95316
ukhezx,-12.753896,45.293548,34.743164,10.4949,4.70239,5.43035,-0.665726,126.349,233.526,49.37971
ukhmes,-12.847381,45.398479,31.401367,4.31011,2.29738,3.65949,-20.3832,146.325,265.142,34.89484
ukhqca,-12.880881,45.615207,29.845703,11.3981,4.36135,6.191,-51.1102,127.371,263.867,228.9681
ukhvdy,-12.845913,45.368236,35.895508,9.48707,2.66598,3.48838,-11.9643,133.599,251.606,71.68187
ukioaq,-12.813322,45.325097,38.891602,5.04977,2.48228,3.33528,-6.88594,135.765,264.301,50.3648
ukivaa,-12.399039,44.99458,17.861328,42.6105,5.43746,12.0648,32.5748,126.992,15.4691,309.9937
ukjcgs,-12.838094,45.344488,25.466797,3.33134,2.04754,2.76034,40.8596,71.3625,340.32,17.40018
ukjhkl,-12.739545,45.200004,37.624023,17.9467,2.31768,4.1243,-16.4179,123.296,164.694,44.73827
ukjjgz,-12.802115,45.376961,34.62793,4.23112,2.29048,3.81684,-8.69745,165.92,273.004,33.77247
ukjlvg,-12.930606,45.313325,25.40918,15.7992,4.61706,6.81713,-52.3095,158.825,113.921,33.23821
ukjnjq,-13.047501,45.48244,18.091797,34.5835,5.23718,10.6297,-51.0747,116.17,91.3902,117.7463
ukkgoy,-12.738818,45.192088,39.294922,22.3237,3.22353,5.34953,-17.0376,129.587,230.897,140.7276
ukkhee,-12.7245,45.447646,32.899414,8.50271,2.70841,3.30459,-21.2138,34.9972,125.437,47.23725
ukkkat,-12.878239,45.278867,36.586914,13.5869,5.14392,8.4711,-51.5604,50.4507,179.957,55.83312
ukkooz,-12.664386,45.418239,28.117188,38.6196,16.618,19.3797,-12.3593,115.413,242.69,6929.573
ukkpkk,-12.846921,45.574911,13.712891,26.4731,10.2775,17.2057,-69.6864,89.3018,196.738,424.5226
ukksay,-12.829636,45.356027,32.150391,8.61745,4.23888,6.29655,30.0054,130.081,297.226,89.65879
ukksln,-12.792101,45.315062,34.397461,3.08469,2.16756,2.65477,17.8448,77.6208,76.6369,21.27371
ukktfo,-12.813373,45.351018,36.356445,5.49419,2.15785,3.05714,-29.8856,146.509,257.492,37.48034
ukktyp,-12.853049,45.407111,31.055664,9.18262,2.45133,3.23171,-18.3955,125.41,254.985,37.61107
ukkvye,-12.760801,45.222985,38.084961,14.6761,2.28657,4.1406,-18.701,122.733,158.775,39.12682
uklcfj,-12.811923,45.332301,38.084961,4.07428,2.73572,3.74372,8.1189,346.51,270.938,52.03669
ukleec,-12.858738,45.428705,36.817383,11.9837,3.77386,7.88714,-19.2167,102.108,139.81,47.9779
uklfha,-12.855199,45.425111,6.337891,42.1726,9.54157,16.9518,-29.4091,113.124,214.085,176.4124
uklfus,-12.793627,45.372657,27.368164,3.97775,2.24501,2.6411,-38.9471,128.132,183.563,23.7496
uklhiz,-12.809631,45.252383,17.630859,44.1053,16.7969,28.1298,3.1649,157.345,252.208,273.5204
ukljfm,-12.833132,45.336577,27.713867,3.22249,1.80118,2.55125,-10.887,135.498,228.98,19.52014
ukltqn,-12.843797,45.370401,24.083984,3.14012,1.9815,2.61628,2.43295,7.02277,109.404,25.35895
ukmpyz,-12.871439,45.417161,39.237305,4.55229,2.21413,2.90462,-25.4868,101.898,213.78,44.49724
ukmrnv,-12.772266,45.292068,36.702148,13.5553,2.08905,2.98335,-28.3865,135.981,256.158,54.94209
ukmxqo,-12.89773,45.514352,43.904297,11.1875,2.855,5.84344,-18.2855,159.354,292.255,241.7762
ukmyfn,-12.794832,45.270418,37.27832,9.20981,2.27621,2.75865,-13.0183,152.088,266.091,44.51964
ukmyxj,-12.811156,45.302781,32.726562,23.8839,7.03586,9.84954,-36.066,110.307,252.281,311.0862
uknghq,-12.758095,45.274822,36.356445,8.59516,2.55457,2.92331,-8.12863,147.915,274.316,64.66082
uknimf,-12.892515,45.347979,33.360352,14.9149,2.99786,5.32382,-10.8451,139.507,281.356,41.60132
