Name,bias_lat,bias_long,bias_depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume,ref_lat,ref_long,ref_depth,majorAxisPlungeSin,majorAxisPlungeCos,majorAxisAzimuthSin,majorAxisAzimuthCos,majorAxisRotationSin,majorAxisRotationCos
uazpjw,-12.869318,45.416444,6.568359,28.5463,9.679,12.3543,-39.2504,111.937,262.333,345.854,-12.786879,45.354311,36.212402,-0.6327107348276343,0.7743882269468428,0.9275951954515521,-0.37358687527159845,-0.9910602058448487,-0.1334153978773294
uazqmq,-12.776537,45.306457,37.27832,8.87488,2.06108,2.32948,-21.3867,141.417,291.555,50.7829,-12.808198,45.42051,33.504395,-0.36466064964865297,0.9311404891840019,0.6236476874592823,-0.7817055468184227,-0.9300653234396813,0.36739419447650645
ubahxx,-12.674169,45.356334,4.033203,31.0966,7.85288,14.6181,-44.7762,87.7197,92.5978,434.6371,-12.772536,45.43605,38.084961,-0.7043394017546843,0.7098633721610472,0.9992081345610204,0.0397882372955335,0.9989723108680021,-0.04532463037956142
ubaiob,-12.855745,45.336531,33.245117,3.40371,2.13017,2.64005,-21.6408,163.22,318.835,27.58877,-12.775141,45.315099,37.27832,-0.3687865478629769,0.9295141107671837,0.2886976117979246,-0.9574203303367727,-0.6582297131376498,0.7528171389804614
ubbbis,-12.815519,45.364695,37.220703,11.1522,2.46213,3.31988,-15.726,125.388,255.965,99.8052,-12.790888,45.42306,36.586914,-0.2710372737567429,0.9625688527240597,0.8152491022149404,-0.5791104396725495,-0.9701477635728117,-0.24251457035541552
ubbtjl,-12.761101,45.362641,25.870117,12.1258,3.2432,8.45533,-57.67,111.722,223.915,46.92811,-12.805033,45.430236,31.055664,-0.844981931132099,0.5347948541826752,0.9289905304814078,-0.370103491304625,-0.6935904443510679,-0.7203695548153657
ubbwue,-12.750963,45.246045,41.196289,20.7719,3.22253,6.67081,-28.8154,133.578,127.293,77.38228,-12.838885,45.389853,34.397461,-0.4819891910242872,0.8761771622998131,0.7244366029426177,-0.6893414308722203,0.795547510367687,-0.6058912103239119
ubbxrc,-12.761668,45.292811,38.603516,18.9392,3.22524,6.67323,-51.0617,98.9582,257.245,94.5067,-12.792302,45.423058,39.006836,-0.7778232058036265,0.6284831425848821,0.9878022041343358,-0.15571385778840596,-0.9753230573102497,-0.2207825488551742
ubcefr,-12.769514,45.328069,28.405273,8.04986,1.73969,2.15936,-34.6151,141.176,211.972,28.80049,-12.771374,45.376659,24.631348,-0.5680606585719041,0.8229866877312503,0.6269302047064499,-0.779075425377241,-0.5295047664902182,-0.84830696228673
ubckzm,-12.530803,45.099136,54.160156,56.5869,21.8531,32.7517,-13.0424,146.533,291.131,2295.778,-12.824034,45.664584,31.084473,-0.22567204563156135,0.9742033298138877,0.551456610037071,-0.8342035766204925,-0.932758621262278,0.3605015318426459
ubcsko,-12.806136,45.268952,40.043945,9.06727,2.80673,3.2886,-15.2509,147.713,212.883,88.2761,-12.800492,45.273285,39.928711,-0.26304636926936803,0.9647831920251323,0.5341605518107454,-0.8453830521658451,-0.5429253058165768,-0.8397809906779127
ubdeuj,-12.821333,45.459731,18.783203,33.1665,5.39497,10.8184,-35.7394,120.832,135.85,156.4755,-12.78418,45.426311,34.944824,-0.5840995104758355,0.811682057126982,0.8586737842937053,-0.5125225186923276,0.6965392149458958,-0.717518725917697
ubdgje,-12.821333,45.459731,24.775391,30.492,5.28251,14.6129,-34.5603,89.0201,92.6674,98.66604,-12.775341,45.423087,34.858398,-0.5672732611255783,0.8235296274038667,0.9998537561306864,0.017101647621148547,0.9989165157754571,-0.04653809741513681
ubdhbq,-12.789405,45.382745,18.495117,10.8494,4.25641,4.60817,-50.3371,83.6515,265.577,36.05068,-12.771037,45.385659,33.014648,-0.769813006839966,0.6382694842306113,0.9938677109477276,0.1105756444047432,-0.9970218749021904,-0.07711926456159278
ubdszq,-12.8571,45.307722,27.713867,5.39307,2.02619,2.44976,-15.1077,150.434,229.842,49.26689,-12.806608,45.324751,29.932129,-0.26063425649690203,0.9654376128680232,0.4934258109688551,-0.869787887401134,-0.7642689685782301,-0.6448976226257687
ubdvfu,-12.800628,45.338084,25.985352,3.04621,1.9187,2.60893,-13.1731,164.524,172.168,15.56462,-12.762878,45.368037,27.627441,-0.2278937559268131,0.9736860048339866,0.2668347080649438,-0.9637423092154335,0.13626888921872227,-0.9906718880795475
ubelav,-12.982533,44.930617,26.503906,31.6803,7.92001,12.7014,-5.87945,70.3565,157.77,846.6175,-12.785919,45.409389,32.496094,-0.10243576493691232,0.9947396212385378,0.9418025003597882,0.336166700189134,0.37832551970728767,-0.9256726209293492
ubeott,-12.786563,45.374111,34.973633,5.45114,2.37784,2.72194,-41.0404,110.676,263.711,33.97284,-12.783339,45.350718,35.175293,-0.6565910214049484,0.7542467968844193,0.9355920119555312,-0.35308297490108637,-0.9939820046123325,-0.10954348226548635
ubeqsg,-12.884842,45.097352,10.774414,35.6612,7.44126,18.5618,41.3909,22.7848,90.9543,38.94246,-12.643318,45.154203,24.141602,0.6611927206211566,0.7502160930009387,0.387271011700359,0.9219659231753528,0.9998612974174931,-0.016654906982854295
ubevbe,-12.811935,45.338061,26.21582,4.72995,2.59533,3.59762,-56.946,119.076,68.1706,35.94795,-12.780886,45.361162,26.791992,-0.8381568853434629,0.5454292213948069,0.8739758620614078,-0.4859693329151739,0.9282951458654203,0.3718442176001909
ubfbtg,-12.800745,45.401443,24.026367,12.1754,2.57106,4.81579,-59.0668,91.6971,230.908,57.66249,-12.791197,45.396781,27.627441,-0.8577671905627035,0.5140383709356401,0.9995613603825753,-0.02961565177630582,-0.7761344584563661,-0.6305674447643514
ubfdkg,-12.833284,45.420107,17.688477,9.38261,2.83428,3.57941,-71.615,79.4628,204.914,48.1034,-12.839301,45.426218,27.915527,-0.9489586158507166,0.3154006109738725,0.9831363816412249,0.1828738775588244,-0.42125743345944927,-0.906941108757982
ubfeqq,-12.829791,45.445316,20.396484,17.0528,3.94255,8.15063,-54.4808,91.1773,214.164,89.57728,-12.831549,45.439913,31.891113,-0.8139208772215284,0.5809757358297657,0.9997889021805798,-0.020546315400846626,-0.5615635968843019,-0.8274335783942813
ubfhop,-12.742421,45.220151,37.508789,17.0844,2.87384,6.2775,-21.7697,129.27,310.387,62.80671,-12.80411,45.312877,37.681641,-0.37087676806106945,0.9286820892601384,0.7741717410844066,-0.6329756040372635,-0.7616853416742242,0.6479470968208904
ubfqeo,-12.695869,45.257693,39.813477,18.0308,2.67548,5.34111,-20.1735,132.59,146.823,74.23962,-12.801109,45.407563,32.179199,-0.344864097560098,0.9386526270213381,0.7362152130507209,-0.6767474861960565,0.547227280660027,-0.8369840519994584
ubgakb,-12.759624,45.329529,33.821289,10.7554,2.34421,2.60011,-13.6793,132.967,268.951,55.24543,-12.763647,45.40259,33.101074,-0.23648712628507537,0.9716346222224828,0.7317463831489883,-0.6815770174737217,-0.9998324040249357,-0.018307481031473016
ubgeux,-12.840954,45.361765,36.298828,15.6879,9.28452,10.9671,-19.599,57.7515,46.3889,276.1959,-12.768643,45.432097,36.67334,-0.33543512769486955,0.942063307378186,0.845741791409504,0.5335923746301506,0.7240382467874962,0.6897598257284117
ubggue,-12.800725,45.389923,31.401367,4.90783,2.36831,2.85877,-14.6478,156.542,287.217,53.50479,-12.783442,45.407594,30.969238,-0.25287659862570544,0.9674985404988959,0.39807672170758296,-0.9173521263040401,-0.9551905817302716,0.29599147381940794
ubgxbn,-12.863791,45.499994,58.193359,14.1106,7.14577,8.98013,24.3917,151.218,204.773,235.4919,-12.818838,45.445694,41.397949,0.4129725017353865,0.9107434945199533,0.48147835046982157,-0.8764579841777127,-0.41902425583031844,-0.9079750398694051
ubhbuh,-12.90481,45.524427,38.027344,53.3054,16.3599,22.0031,-2.31455,114.283,357.599,1769.912,-12.752605,45.59913,38.401855,-0.040385532062322906,0.9991841716120422,0.9115253352843252,-0.41124392169951696,-0.04189309170583782,0.9991220990786492
ubhgmc,-12.779387,45.317969,42.463867,7.89222,2.14471,2.8091,-16.5869,147.977,280.763,43.22517,-12.829032,45.412914,39.352539,-0.28546925085635644,0.9583878686708793,0.5302596498521183,-0.8478353046073919,-0.9824080514761189,0.18674694212997295
ubhizd,-12.857898,45.35309,34.916016,30.8509,6.15797,12.4839,-27.9813,66.9933,157.216,632.527,-12.808196,45.41979,28.145996,-0.4691833643796052,0.8831007703481153,0.9204591562095552,0.39083876694871716,0.38725813858984875,-0.9219713304088829
ubhkhc,-12.763706,45.256092,33.59082,18.2084,6.63157,14.3276,40.8695,150.103,284.08,49.88913,-12.823386,45.417244,35.895508,0.6543383609524388,0.7562018972378184,0.49844234846290353,-0.8669228485042861,-0.9699569938762974,0.2432764477512288
ubhluy,-12.724791,45.235311,40.447266,19.2092,4.52737,6.7233,-36.3844,134.35,192.211,93.02379,-12.765248,45.31512,40.850586,-0.5931997150793085,0.8050553384891174,0.7150829789516675,-0.6990395791467097,-0.21151244294033936,-0.9773753048248199
ubhptf,-12.790583,45.266108,39.467773,9.15945,2.38699,3.09257,-10.9557,152.482,270.86,81.26807,-12.801253,45.298483,39.986328,-0.19004996306997893,0.9817744198832539,0.46202725311578635,-0.8868657268032637,-0.9998873545930577,0.015009267966723451
ubhumq,-12.722112,45.301536,43.443359,9.50135,2.29708,3.75093,-1.15069,151.894,288.388,145.3558,-12.738172,45.3832,42.492676,-0.020081979128298903,0.9997983367231067,0.47110425474602335,-0.8820775369320965,-0.9489421002125393,0.3154502978984406
ubhyki,-12.583846,45.114083,3.28418,35.9662,5.40319,17.2932,12.8086,135.041,15.0517,33.66001,-12.80874,45.42825,24.559326,0.2216948633988382,0.9751160892645401,0.7066006051872336,-0.7076125951034473,0.2596905285140103,0.9656918915472543
ubimev,-12.7908,45.372663,27.137695,15.3104,3.55438,4.53805,-55.4875,83.2293,121.113,34.68745,-12.732879,45.387169,42.924805,-0.8240025983385193,0.5665860198869795,0.9930259278636601,0.11789616868463941,0.8561498648661667,-0.5167275964080537
ubivvd,-12.73275,45.319508,35.549805,13.9952,3.48642,4.54739,-11.2673,123.382,265.296,75.65386,-12.752355,45.411248,31.372559,-0.19538645334902655,0.9807263297412223,0.8350207606873709,-0.550218437732765,-0.9966316640022573,-0.08200808684569924
ubjcdv,-12.858049,45.439509,4.494141,68.1533,18.8939,38.0034,20.6541,176.009,274.898,287.3576,-12.874864,45.604769,25.322754,0.3527253404902123,0.9357269014921308,0.06959977588959503,-0.9975749952740988,-0.9963482771969888,0.08538214407352535
ubjjax,-12.831798,45.378345,37.854492,16.8891,2.36998,6.29345,-7.07518,148.703,310.22,59.80255,-12.73715,45.404437,38.430664,-0.12317159616977524,0.9923853877889325,0.5194743718076584,-0.8544860309186094,-0.7635706748694409,0.6457242635052725
ubjphd,-12.856383,45.302682,38.257812,13.3896,2.9731,7.56289,-22.7239,122.618,301.651,121.8411,-12.796658,45.297413,36.961426,-0.38629083045778595,0.9223770347879624,0.8422830956025582,-0.5390354226413805,-0.851260187544861,0.524743835696131
ubjpob,-12.806363,45.381273,32.553711,5.48282,2.17521,4.72221,-23.7939,144.375,144.006,58.39889,-12.792993,45.413697,33.533203,-0.4034478828072843,0.9150026261483186,0.5824776968678022,-0.8128466845916151,0.587700529008196,-0.809078542666586
ubjqjj,-12.727964,45.405173,54.044922,32.9077,6.02835,9.95558,-37.4084,135.71,136.373,440.6656,-12.806349,45.640837,35.809082,-0.6074923004617969,0.7943255660493586,0.6982903628478097,-0.7158146192652637,0.6899607251024543,-0.7238468054886307
ubjyky,-12.81284,45.451104,19.013672,25.7783,8.8609,9.71068,-36.4631,94.7293,149.155,135.9997,-12.796587,45.45185,41.311523,-0.594304958314163,0.8042397755167305,0.9965953546689804,-0.08244815978667573,0.5127173323998128,-0.8585574745215487
ubkbvz,-12.843897,45.42801,27.310547,13.1315,3.26164,5.2863,-43.3462,119.374,96.0641,171.462,-12.789096,45.407584,33.38916,-0.6864049637327276,0.7272195169019275,0.871436486468858,-0.4905083587981064,0.9944043311626884,-0.10564102500868795
ubkhca,-12.91449,45.384672,32.841797,14.9693,2.74756,4.3293,-23.7133,143.395,270.509,147.5137,-12.820912,45.416888,38.344238,-0.4021603174751314,0.9155692650194749,0.5962949317364439,-0.8027654416985261,-0.9999605399666506,0.008883609041637493
ubknye,-12.773654,45.280546,36.586914,17.3014,3.05975,6.00639,-48.7035,123.548,261.256,37.05624,-12.840668,45.398851,30.450684,-0.7513044493094021,0.6599557746151601,0.8334231398471237,-0.5526353860977071,-0.9883774353721829,-0.15201988438065048
ubkqjq,-12.900984,45.3422,34.512695,10.7164,2.78459,3.67806,-15.368,154.751,262.442,76.9134,-12.817261,45.351371,37.422363,-0.2650176236461457,0.9642435683772799,0.42655295411626426,-0.9044625903456086,-0.9913122229280554,-0.13152975584801094
ubkvye,-12.783582,45.296362,38.891602,9.90415,2.16382,3.82953,-29.4917,131.659,152.724,25.94766,-12.841432,45.433415,35.520996,-0.49229747318490236,0.8704270204306391,0.7471140199411871,-0.6646959013017303,0.4582772911419645,-0.8888092733672298
ublgrx,-12.907983,45.309052,37.969727,7.97121,2.30873,2.68803,-16.4211,156.398,271.998,38.97155,-12.844029,45.30883,41.974121,-0.28269471894397774,0.959209933164365,0.40038101940652887,-0.9163487541864117,-0.9993920446324813,0.034864611360354604
ubllun,-12.804807,45.307835,28.05957,3.70706,1.39373,2.1025,-20.2199,140.44,223.004,18.45476,-12.809432,45.323306,27.108887,-0.34562413605081144,0.938373037005609,0.636885914735365,-0.770958060864336,-0.6820494165208277,-0.7313060873694396
ublobi,-12.832127,45.365023,24.746582,2.2995,1.4909,1.79534,-12.2541,150.718,261.323,10.66543,-12.787648,45.388148,23.76709,-0.21224760080462488,0.9772159208448666,0.4891084589613278,-0.8722229734262192,-0.9885545271476882,-0.15086400119249993
ublqev,-12.855779,45.353814,33.129883,6.90923,2.4724,3.19092,3.39072,176.625,316.999,66.83706,-12.786265,45.405429,34.944824,0.05914469133319319,0.9982494204792214,0.058870803651189046,-0.9982656101847159,-0.682011124488713,0.7313417983909036
ubltsd,-12.835368,45.399221,36.529297,6.99026,3.23809,3.61797,-10.6999,146.637,273.519,105.2764,-12.789123,45.424143,33.158691,-0.18566490040243722,0.9826131205914935,0.549941504114602,-0.8352031741152384,-0.9981144990789995,0.061379530205743986
ublwnv,-12.81343,45.38126,34.62793,6.04569,2.49802,2.55961,-14.3729,144.039,300.097,64.06669,-12.794787,45.430613,33.38916,-0.24823173480618924,0.9687006791755179,0.5872344357677604,-0.8094168996558696,-0.8651776784245543,0.5014654372495662
ubmifk,-12.812024,45.385582,35.088867,6.72967,2.45073,2.75995,-15.5508,146.997,300.852,79.06764,-12.809257,45.420149,30.479492,-0.268092651955619,0.9633931336517836,0.5446829469566782,-0.8386420495626179,-0.8584948278751046,0.5128222211563132
ubmugm,-12.772956,45.284147,41.369141,23.5195,3.29126,4.8365,-0.882525,160.211,307.919,155.5865,-12.71576,45.305149,43.385742,-0.015402357925828883,0.9998813766494127,0.3385572778635234,-0.9409457846261075,-0.7888803367653919,0.614546836510385
ubnhmv,-12.891829,45.358785,30.306641,79.3028,22.8914,36.3996,5.29416,139.699,277.825,502.3883,-12.789893,45.46446,35.63623,0.09226909550825871,0.9957341080901506,0.6468030904854011,-0.7626570409683071,-0.9906885290714906,0.1361478547982536
uboviw,-12.888875,45.295408,28.693359,50.3717,23.7324,41.4252,10.7203,141.063,275.599,216.8155,-12.768613,45.414099,36.558105,0.18601474524495765,0.9825469528482867,0.6284654941743897,-0.7778374654335829,-0.9952291029731438,0.09756552974935122
ubovqd,-12.811912,45.32654,37.969727,2.61459,1.96462,2.294,-4.74676,106.744,225.116,20.81861,-12.807999,45.313948,38.862793,-0.0827518529283279,0.9965701835981892,0.9576015353969122,-0.28809598991564667,-0.7085369266311408,-0.7056737373603311
ubpobi,-12.849238,45.266691,32.380859,23.304,7.33123,13.771,-27.7026,88.7031,231.405,160.4392,-12.773369,45.312583,43.587402,-0.4648822231342598,0.8853725309798968,0.9997438353622627,0.022633242258964483,-0.7815749132084329,-0.6238113938068385
ubqcqa,-12.961442,45.616572,24.199219,34.9889,13.3795,16.7749,-15.8083,134.969,188.848,770.3706,-12.838873,45.663853,33.273926,-0.27241963332167834,0.9621785402828741,0.7074892592559465,-0.7067240961205952,-0.15381367877438118,-0.9880998695586856
ubqqzr,-12.859997,45.342283,38.545898,4.84246,2.68573,2.78293,-18.4873,132.883,257.327,43.41013,-12.836982,45.318207,41.397949,-0.3170944462109427,0.9483939646487506,0.732744840487572,-0.6805034891452377,-0.9756380357085261,-0.21938647013617016
ubqtvk,-12.87135,45.366747,37.739258,9.95498,2.67389,4.09254,-11.7752,124.663,339.498,48.49648,-12.859662,45.352006,40.072754,-0.2040723381185765,0.9789558114720078,0.8225114942552032,-0.5687484873105799,-0.3502400770735313,0.9366599641340111
ubsbro,-12.742025,45.364838,58.884766,26.7052,7.75532,10.4799,-44.7119,102.305,94.0007,246.6199,-12.816921,45.609146,35.981934,-0.7035423165528909,0.7106533675564985,0.977026980306737,-0.21311564877478856,0.9975631979492758,-0.06976866128294253
ubsnlg,-12.799209,45.335207,35.088867,7.06366,2.00109,2.50674,-23.027,132.003,230.264,60.54866,-12.827288,45.426958,32.755371,-0.39116486278193124,0.9203206235463774,0.7431097888621032,-0.6691695164136816,-0.7689980535433518,-0.6392511193940423
ubtema,-12.86525,45.536001,27.425781,84.7973,16.5056,25.5687,-5.81495,103.507,342.544,1476.11,-12.793772,45.459054,30.709961,-0.10131588470320807,0.994854306673498,0.972341392409268,-0.23356415950998566,-0.2999733088666517,0.9539475949797203
ubtgrn,-12.76104,45.330966,34.051758,7.69621,2.18333,2.74227,-11.5827,150.594,280.394,65.07827,-12.749522,45.407654,31.487793,-0.20078213711301338,0.9796359188067427,0.49099498422025073,-0.8711623990224531,-0.9835903693410024,0.1804161448973749
ubtybb,-12.830235,45.302019,36.586914,3.96465,2.02335,2.51728,-6.53463,167.495,262.432,33.23821,-12.758523,45.309735,37.595215,-0.11380371535549655,0.9935032533269759,0.21652481101284524,-0.9762771154830229,-0.9912892515565845,-0.1317027704658734
ubuheo,-12.728567,45.348309,8.354492,56.4935,18.9466,31.814,16.1712,141.207,271.799,33.5925,-12.806599,45.320431,40.418457,0.278508374560235,0.9604338005817037,0.626508592593957,-0.7794145132122825,-0.9995071084346644,0.03139331439297129
ubulfv,-12.77376,45.33094,37.508789,12.2549,3.00664,3.22247,-21.5218,131.238,240.011,57.00036,-12.780618,45.409039,32.409668,-0.36685520711678493,0.9302780536008043,0.7519778840528686,-0.6591883356790914,-0.8661213809324201,-0.4998337258446229
ubuwkx,-12.814861,45.391337,21.72168,20.2646,3.35977,8.31112,-40.884,122.859,254.379,38.06962,-12.783989,45.321919,35.63623,-0.6545297140838712,0.7560362778209031,0.8400083370177244,-0.5425734915573347,-0.9630639378438608,-0.2692728200629916
ubvmfb,-12.800672,45.361124,34.282227,4.54229,2.12365,2.56134,-31.2225,133.026,112.66,22.72265,-12.789123,45.424143,32.640137,-0.5183628701808424,0.8551607654809001,0.7310441452903295,-0.6823301676144268,0.9228072778591088,-0.3852618952482346
ubvzzu,-12.743133,45.222309,44.710938,21.8594,8.50304,9.11374,4.48694,120.029,155.634,290.0367,-12.825087,45.379438,39.784668,0.07823185635421642,0.9969351918010384,0.8657722201231061,-0.5004382707818298,0.412563946558375,-0.910928641552223
ubwrap,-13.068749,45.518447,26.042969,40.8464,20.108,32.3538,-16.3048,159.863,285.468,1073.991,-12.826847,45.64658,23.306152,-0.28074711639589073,0.9597817755278499,0.3442660634941388,-0.9388721305514663,-0.9637795569747007,0.2667001416528489
ubxacq,-12.78507,45.332356,42.80957,12.9589,2.3599,3.61504,-17.3236,152.727,281.387,82.44068,-12.804676,45.427717,39.32373,-0.2977681126210765,0.9546382304863356,0.4582307525690612,-0.8888332674917112,-0.9803159964169331,0.19743491881902633
ubxgay,-12.786542,45.362591,32.78418,8.88058,1.94855,2.48554,-33.7752,141.348,164.544,54.44464,-12.786631,45.412988,30.594727,-0.5559358787074772,0.8312251793381533,0.6245886251533459,-0.780953935471903,0.26649828228654404,-0.96383539338329
